m0,of_nondim,bem,ratio,status
0.1,0.6891201516845119,1.3298947737287632,0.5181764492181247,FAIL
0.5214285714285715,0.8458199748298231,1.3509565541494009,0.626089693433831,FAIL
0.9428571428571428,0.8575184019308894,1.3621378281340577,0.6295386444891352,FAIL
1.3642857142857143,0.861715237101897,1.366180323092364,0.6307478028606028,FAIL
1.7857142857142858,0.8638790115002621,1.366710155119884,0.6320864802709285,FAIL
2.2071428571428573,0.8651995734559813,1.365809289903568,0.633470265469543,FAIL
2.628571428571429,0.8660896017708671,1.3715944883913376,0.6314472747602338,FAIL
3.0500000000000003,0.8667301931283944,1.3681372854341805,0.6335111266654327,FAIL
3.4714285714285715,0.8672133458614023,1.3717119292887885,0.6322124400500323,FAIL
3.892857142857143,0.867590760015957,1.368936915149659,0.6337697160581777,FAIL
4.314285714285714,0.8678937272058118,1.368583575997716,0.6341547147189059,FAIL
4.735714285714286,0.8681422976706884,1.3713999514184425,0.6330336360102439,FAIL
5.157142857142857,0.8683499131092868,1.3699179956501066,0.6338699950409832,FAIL
5.578571428571428,0.8685259226399472,1.36794451424327,0.6349131222770428,FAIL
6.0,0.8686770305422715,1.3711648740607123,0.633532149908187,FAIL
